Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>"
3578000149,"Jun 7, 2020, 11:47:10 AM",Afternoon Ride,Ride,,8891,61.19,,false,,activities/3578000149.gpx,,,8891.0,8827.0,61193.69921875,14.100000381469727,6.932559013366699,398.2697448730469,398.57000732421875,233.60000610351562,381.3999938964844,15.800000190734863,-0.0004902465734630823,,,,,,,,86.39947509765625,850.3529663085938,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3612140628,"Jun 14, 2020, 5:30:00 AM",4 salite al contrario + Albugnano + muri Cinzano (problemi con Strava),Ride,"",11280,70.00,,false,,,,,11280.0,11280.0,70000.0,,6.205673694610596,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3641484404,"Jun 20, 2020, 5:30:59 AM",Morning Ride,Ride,,7498,49.35,,false,,activities/3641484404.gpx,,,7498.0,7384.0,49355.6015625,12.899999618530273,6.6841278076171875,293.09124755859375,293.1910095214844,233.60000610351562,381.20001220703125,16.700000762939453,-0.0002026112488238141,,,,,,,,78.1595458984375,643.4996948242188,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3647009338,"Jun 21, 2020, 5:12:42 AM",Morning Ride,Ride,,10950,66.19,,false,,activities/3647009338.gpx,,,10950.0,10950.0,66193.796875,15.699999809265137,6.045095920562744,873.6760864257812,873.8759765625,185.6999969482422,510.0,27.600000381469727,-0.00030214310390874743,,,,,,,,81.02928161621094,989.3070068359375,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3657039684,"Jun 23, 2020, 5:30:05 AM",Morning Walk,Walk,,3119,4.08,,false,,activities/3657039684.gpx,,,3119.0,3119.0,4087.300048828125,4.099999904632568,1.3104521036148071,14.110721588134766,14.210721015930176,275.6000061035156,290.29998779296875,12.800000190734863,-0.0024466027971357107,,,,,,,,,132.120361328125,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3662430471,"Jun 24, 2020, 5:38:14 AM",Morning Walk,Walk,,2296,3.11,,false,,activities/3662430471.gpx,,,2296.0,2276.0,3109.800048828125,3.9000000953674316,1.3663444519042969,13.623454093933105,13.623454093933105,276.20001220703125,290.29998779296875,5.300000190734863,0.0,,,,,,,,,100.52305603027344,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3672423498,"Jun 26, 2020, 5:39:07 AM",Morning Walk,Walk,,3021,4.12,,false,,activities/3672423498.gpx,,,3021.0,3021.0,4119.39990234375,3.200000047683716,1.3635882139205933,14.148297309875488,14.148297309875488,275.79998779296875,290.29998779296875,18.600000381469727,0.0,,,,,,,,,133.15797424316406,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3681760818,"Jun 28, 2020, 5:23:56 AM",Morning Ride,Ride,,10034,70.30,,false,,activities/3681760818.gpx,,,10034.0,9918.0,70306.796875,13.5,7.088808059692383,434.3321228027344,434.4320068359375,237.60000610351562,381.20001220703125,15.699999809265137,-0.0001422337518306449,,,,,,,,90.5234375,1001.059326171875,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3691269130,"Jun 30, 2020, 5:40:48 AM",Morning Walk,Walk,,2212,3.12,,false,,activities/3691269130.gpx,,,2212.0,2192.0,3126.800048828125,4.300000190734863,1.4264599084854126,13.57101821899414,13.57101821899414,276.20001220703125,290.20001220703125,8.600000381469727,0.0,,,,,,,,,101.07257843017578,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3701216946,"Jul 2, 2020, 5:42:06 AM",Morning Walk,Walk,,2955,3.50,,false,,activities/3701216946.gpx,,,2955.0,2419.0,3501.0,3.299999952316284,1.4472923278808594,9.710342407226562,9.710342407226562,1.5,290.20001220703125,44.400001525878906,0.0,,,,,,,,,113.16844177246094,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3705963032,"Jul 3, 2020, 5:42:07 AM",Morning Walk,Walk,,2256,3.16,,false,,activities/3705963032.gpx,,,2256.0,2256.0,3166.10009765625,3.200000047683716,1.40341317653656,13.841935157775879,13.741935729980469,276.1000061035156,290.20001220703125,5.5,0.0031584599055349827,,,,,,,,,102.34293365478516,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3715432391,"Jul 5, 2020, 4:50:22 AM",Morning Ride,Ride,,10815,74.02,,false,,activities/3715432391.gpx,,,10815.0,10712.0,74026.703125,14.300000190734863,6.910633087158203,479.4635009765625,479.66400146484375,237.6999969482422,392.29998779296875,14.5,-0.0002701727789826691,,,,,,,,82.90196228027344,990.1715698242188,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3720514468,"Jul 6, 2020, 5:38:09 AM",Morning Walk,Walk,,2985,4.30,,false,,activities/3720514468.gpx,,,2985.0,2970.0,4305.7998046875,3.9000000953674316,1.4497642517089844,14.247830390930176,14.047830581665039,275.79998779296875,290.29998779296875,12.199999809265137,0.0046448977664113045,,,,,,,,,139.18328857421875,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3749251828,"Jul 12, 2020, 4:49:41 AM",Morning Ride,Ride,,11076,69.04,,false,,activities/3749251828.gpx,,,11076.0,10948.0,69039.3984375,16.100000381469727,6.306119918823242,935.3267822265625,935.5269775390625,185.6999969482422,510.0,26.799999237060547,-0.00028968966216780245,,,,,,,,88.00009155273438,1074.218994140625,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3759288497,"Jul 14, 2020, 5:43:18 AM",Morning Walk,Walk,,3008,4.34,,false,,activities/3759288497.gpx,,,3008.0,2990.0,4346.0,4.199999809265137,1.4535117149353027,14.2903413772583,14.190340995788574,275.79998779296875,290.29998779296875,14.600000381469727,0.0023009662982076406,,,,,,,,,140.48272705078125,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769347608,"Jul 16, 2020, 5:44:14 AM",Morning Walk,Walk,,2154,3.05,,false,,activities/3769347608.gpx,,,2154.0,2134.0,3056.199951171875,4.5,1.4321461915969849,13.515351295471191,13.415350914001465,276.3999938964844,290.29998779296875,4.400000095367432,0.0032720372546464205,,,,,,,,,98.79045867919922,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3774084215,"Jul 17, 2020, 5:37:29 AM",Morning Walk,Walk,,2997,4.18,,false,,activities/3774084215.gpx,,,2997.0,2966.0,4185.39990234375,3.0,1.4111261367797852,14.152861595153809,14.152861595153809,275.79998779296875,290.20001220703125,18.600000381469727,0.0,,,,,,,,,135.29139709472656,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3783663124,"Jul 19, 2020, 4:52:35 AM",Morning Ride,Ride,,9691,69.41,,false,,activities/4043836304.fit.gz,,,9691.0,9667.0,69418.8984375,14.0,7.181017875671387,485.0,491.0,228.8000030517578,374.79998779296875,47.599998474121094,-0.004609695635735989,,,,,,,,144.669677734375,1180.0,,17.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3793710691,"Jul 21, 2020, 5:40:59 AM",Morning Walk,Walk,,2199,3.08,,false,,activities/3793710691.gpx,,,2199.0,2199.0,3083.199951171875,3.0,1.4020918607711792,13.49099063873291,13.690991401672363,276.3999938964844,290.29998779296875,4.300000190734863,-0.006486766971647739,,,,,,,,,231.08424377441406,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3806993155,"Jul 24, 2020, 5:38:36 AM",Morning Walk,Walk,,2386,3.15,,false,,activities/3806993155.gpx,,,2386.0,2350.0,3154.39990234375,3.5,1.342297911643982,13.568756103515625,13.568756103515625,276.3999938964844,290.29998779296875,4.400000095367432,0.0,,,,,,,,,236.42063903808594,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3813549874,"Jul 26, 2020, 4:54:18 AM",Morning Ride,Ride,,10153,70.91,,false,,activities/4077534871.fit.gz,,,10153.0,10123.0,70914.5,14.100000381469727,7.005284786224365,758.0,764.0,169.0,385.79998779296875,43.79999923706055,-0.006768714636564255,,,,,,,,154.6193084716797,1204.0,,17.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3824832228,"Jul 28, 2020, 4:56:45 AM",Morning Walk,Walk,,3095,4.14,,false,,activities/3824832228.gpx,,,3095.0,3036.0,4148.39990234375,5.099999904632568,1.3664031028747559,14.172597885131836,15.472597122192383,275.29998779296875,290.29998779296875,17.799999237060547,-0.03133738413453102,,,,,,,,,310.92041015625,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3841675714,"Jul 31, 2020, 5:04:50 AM",Morning Walk,Walk,,2245,3.04,,false,,activities/3841675714.gpx,,,2245.0,2209.0,3048.60009765625,2.9000000953674316,1.3800815343856812,13.483026504516602,13.283026695251465,276.3999938964844,290.29998779296875,4.300000190734863,0.00656038848683238,,,,,,,,,228.49098205566406,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3851709064,"Aug 2, 2020, 4:59:47 AM",Morning Ride,Ride,,11647,80.74,,false,,activities/4121139045.fit.gz,,,11647.0,11587.0,80742.6015625,14.899999618530273,6.96837854385376,587.0,589.0,242.1999969482422,396.79998779296875,38.5,-0.0022293063811957836,,,,,,,,145.48513793945312,1406.0,,21.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3861415095,"Aug 4, 2020, 5:43:06 AM",Morning Walk,Walk,,2390,3.09,,false,,activities/3861415095.gpx,,,2390.0,2307.0,3091.89990234375,3.200000047683716,1.3402254581451416,13.610526084899902,13.610526084899902,276.3999938964844,290.29998779296875,4.199999809265137,0.0,,,,,,,,,231.73629760742188,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3876567881,"Aug 7, 2020, 5:39:04 AM",Morning Walk,Walk,,3107,4.27,,false,,activities/3876567881.gpx,,,3107.0,3081.0,4270.60009765625,4.400000095367432,1.3861083984375,14.172097206115723,14.672097206115723,275.79998779296875,290.29998779296875,12.600000381469727,-0.011707956902682781,,,,,,,,,320.0792541503906,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3886251201,"Aug 9, 2020, 4:52:52 AM",Morning Ride,Ride,,11894,71.63,,false,,activities/4159083344.fit.gz,,,11894.0,11681.0,71633.3984375,15.899999618530273,6.132471561431885,1130.0,1132.0,182.39999389648438,504.3999938964844,46.20000076293945,-0.0005583987222053111,,,,,,,,146.41197204589844,1353.0,,20.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3900771463,"Aug 12, 2020, 5:31:35 AM",Morning Walk,Walk,,3187,4.30,,false,,activities/3900771463.gpx,,,3187.0,3187.0,4299.39990234375,3.200000047683716,1.3490430116653442,14.169058799743652,14.069059371948242,275.79998779296875,290.20001220703125,12.199999809265137,0.002325905952602625,,,,,,,,,322.23779296875,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3914796841,"Aug 15, 2020, 4:45:48 AM",Morning Ride,Ride,,11056,72.59,,false,,activities/4190240135.fit.gz,,,11056.0,11008.0,72597.0,15.800000190734863,6.594931125640869,1041.0,1048.0,164.0,456.20001220703125,36.400001525878906,-0.005509869661182165,,,,,,,,155.53602600097656,1288.0,,19.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3929231383,"Aug 18, 2020, 5:52:41 AM",Morning Walk,Walk,,2330,3.16,,false,,activities/3929231383.gpx,,,2330.0,2330.0,3160.89990234375,3.5999999046325684,1.3566094636917114,13.582406997680664,13.382407188415527,276.3999938964844,290.29998779296875,4.5,0.006327311974018812,,,,,,,,,236.90780639648438,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3952734914,"Aug 23, 2020, 4:43:23 AM",Morning Ride,Ride,,11339,78.40,,false,,activities/4231248416.fit.gz,,,11339.0,11304.0,78404.1015625,13.699999809265137,6.93596076965332,545.0,553.0,232.60000610351562,378.0,45.5,-0.007397572509944439,,,,,,,,140.1564178466797,1356.0,,20.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3984991517,"Aug 30, 2020, 5:36:22 AM",Morning Ride,Ride,,7228,49.24,,false,,activities/4265709601.fit.gz,,,7228.0,7030.0,49242.6015625,13.800000190734863,7.004637241363525,330.0,339.0,214.60000610351562,386.20001220703125,47.20000076293945,-0.01543379109352827,,,,,,,,139.53761291503906,854.0,,13.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4018773846,"Sep 6, 2020, 5:00:58 AM",Morning Ride,Ride,,11329,80.76,,false,,activities/4301384387.fit.gz,,,11329.0,11139.0,80760.8984375,14.800000190734863,7.2502827644348145,603.0,607.0,234.0,388.3999938964844,37.5,-0.0029717350844293833,,,,,,,,149.68136596679688,1363.0,,16.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4035803482,"Sep 9, 2020, 5:10:42 PM",Evening Walk,Walk,,2539,3.05,,false,,activities/4035803482.gpx,,,2539.0,2374.0,3054.10009765625,3.5999999046325684,1.2864785194396973,13.66828441619873,13.468284606933594,276.3999938964844,290.29998779296875,4.699999809265137,0.006548574194312096,,,,,,,,,228.90321350097656,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4051986589,"Sep 13, 2020, 5:17:32 AM",Morning Ride,Ride,,10566,70.95,,false,,activities/4336521217.fit.gz,,,10566.0,10491.0,70958.8984375,13.199999809265137,6.763788223266602,751.0,765.0,162.0,379.0,25.0,-0.02001158334314823,,,,,,,,145.19967651367188,1215.0,,16.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4085746106,"Sep 20, 2020, 5:29:25 AM",Morning Ride,Ride,,11285,71.47,,false,,activities/4372197287.fit.gz,,,11285.0,11221.0,71476.0,16.399999618530273,6.369842052459717,1140.0,1141.0,185.60000610351562,506.3999938964844,44.400001525878906,0.002238513668999076,,,,,,,,156.8516082763672,1326.0,,15.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4149035113,"Oct 4, 2020, 5:46:43 AM",Morning Ride,Ride,,11650,71.34,,false,,activities/4439357218.fit.gz,,,11650.0,11549.0,71348.796875,16.799999237060547,6.177920341491699,1151.0,1161.0,164.39999389648438,490.3999938964844,48.79999923706055,-0.012053461745381355,,,,,,,,150.5820770263672,1360.0,,8.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4179412379,"Oct 11, 2020, 5:22:56 AM",Morning Ride,Ride,,11167,79.37,,false,,activities/4471555617.fit.gz,,,11167.0,11096.0,79370.5,14.300000190734863,7.153073310852051,712.0,709.0,181.0,378.20001220703125,26.600000381469727,0.005039655603468418,,,,,,,,150.4205322265625,1372.0,,8.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4209767468,"Oct 18, 2020, 5:26:45 AM",Morning Ride,Ride,,10869,76.89,,false,,activities/4503895053.fit.gz,,,10869.0,10850.0,76897.6015625,14.600000381469727,7.087336540222168,558.0,573.0,231.1999969482422,379.6000061035156,33.70000076293945,-0.016645513474941254,,,,,,,,140.80868530273438,1322.0,,6.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4271015701,"Nov 1, 2020, 9:47:14 AM",Morning Ride,Ride,,7823,56.84,,false,,activities/4568798465.fit.gz,,,7823.0,7790.0,56840.8984375,15.899999618530273,7.29664945602417,388.0,383.0,223.39999389648438,388.0,32.0,0.022167136892676353,,,,,,,,149.2915802001953,981.0,,9.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4305895535,"Nov 8, 2020, 6:24:13 AM",Morning Ride,Ride,,10992,73.29,,false,,activities/4603006121.fit.gz,,,10992.0,10968.0,73297.6015625,16.399999618530273,6.682859420776367,818.0,820.0,236.39999389648438,430.79998779296875,31.100000381469727,-0.0021828818134963512,,,,,,,,141.4337921142578,1295.0,,8.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4339981822,"Nov 15, 2020, 6:25:18 AM",Morning Ride,Ride,,10502,69.61,,false,,activities/4639250334.fit.gz,,,10502.0,10453.0,69610.296875,16.799999237060547,6.659360885620117,814.0,818.0,235.39999389648438,429.6000061035156,35.70000076293945,-0.0043097068555653095,,,,,,,,142.15846252441406,1228.0,,5.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4373007669,"Nov 22, 2020, 6:22:16 AM",Dal letto a +35 gradi alla strada a -6 e raggio rotto a metà giro... 🤔,Ride,"",11032,72.98,,false,,activities/4673995200.fit.gz,,,11032.0,10912.0,72985.296875,15.5,6.688535690307617,818.0,827.0,233.1999969482422,431.0,29.600000381469727,-0.006028611212968826,,,,,,,,140.67124938964844,1280.0,,0.0,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4405582921,"Nov 29, 2020, 6:25:45 AM",Morning Ride,Ride,,10840,72.89,,false,,activities/4708656750.fit.gz,,,10840.0,10817.0,72896.0,17.5,6.7390217781066895,811.0,819.0,228.0,420.79998779296875,25.200000762939453,-0.009328357875347137,,,,,,,,145.4425811767578,1279.0,,3.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4465645362,"Dec 13, 2020, 6:28:10 AM",Morning Ride,Ride,,11875,80.62,,false,,activities/4771980206.fit.gz,,,11875.0,11731.0,80622.203125,13.5,6.872576713562012,628.0,651.0,215.0,383.6000061035156,36.20000076293945,-0.022326357662677765,,,,,,,,134.4352264404297,1405.0,,-1.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4489829557,"Dec 19, 2020, 6:29:55 AM",Morning Ride,Ride,,11554,71.60,,false,,activities/4797485811.fit.gz,,,11554.0,11487.0,71607.203125,15.699999809265137,6.233759880065918,1194.0,1200.0,177.60000610351562,515.0,37.5,-0.006423934828490019,,,,,,,,151.72723388671875,1338.0,,1.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4523242299,"Dec 27, 2020, 6:34:24 AM",Morning Ride,Ride,,11935,80.50,,false,,activities/4832847711.fit.gz,,,11935.0,11899.0,80504.1015625,14.800000190734863,6.765618801116943,671.0,664.0,222.39999389648438,392.6000061035156,48.5,0.011924858205020428,,,,,,,,134.2718505859375,1422.0,,-3.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542758322,"Dec 31, 2020, 6:21:53 AM",Morning Ride,Ride,,11445,72.57,,false,,activities/4853516854.fit.gz,,,11445.0,11231.0,72571.1015625,14.300000190734863,6.461677551269531,1112.0,1125.0,139.8000030517578,457.0,40.0,-0.013503998517990112,,,,,,,,151.3714599609375,1296.0,,-3.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4596182921,"Jan 10, 2021, 6:24:11 AM",Morning Ride,Ride,,10414,72.71,,false,,activities/4909730318.fit.gz,,,10414.0,10356.0,72714.6015625,13.600000381469727,7.0214948654174805,565.0,571.0,224.60000610351562,393.6000061035156,32.79999923706055,-0.008251437917351723,,,,,,,,136.7298126220703,1259.0,,-3.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4633727144,"Jan 17, 2021, 6:24:36 AM",Morning Ride,Ride,,11681,71.53,,false,,activities/4948961329.fit.gz,,,11681.0,11632.0,71532.703125,15.300000190734863,6.1496477127075195,1213.0,1213.0,171.60000610351562,520.7999877929688,49.099998474121094,0.002795924199745059,,,,,,,,147.26580810546875,1353.0,,-4.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4671723373,"Jan 24, 2021, 6:33:45 AM",Morning Ride,Ride,,9668,69.76,,false,,activities/4988518089.fit.gz,,,9668.0,9566.0,69761.296875,13.399999618530273,7.292630195617676,521.0,535.0,221.8000030517578,379.0,43.599998474121094,-0.015768054872751236,,,,,,,,147.14151000976562,1173.0,,-1.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4709115646,"Jan 31, 2021, 6:26:03 AM",Morning Ride,Ride,,11069,72.56,,false,,activities/5027414124.fit.gz,,,11069.0,10901.0,72565.703125,16.799999237060547,6.656793117523193,1096.0,1105.0,139.0,458.0,35.0,-0.009095205925405025,,,,,,,,151.08314514160156,1277.0,,0.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4784184507,"Feb 14, 2021, 6:29:37 AM",A -8 non è ciclismo... è crioterapia!,Ride,"",10829,72.91,,false,,activities/5105330210.fit.gz,,,10829.0,10736.0,72911.296875,14.899999618530273,6.791290760040283,567.0,584.0,182.60000610351562,355.0,31.100000381469727,-0.020847247913479805,,,,,,,,133.9533233642578,1287.0,,-4.0,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4822011880,"Feb 21, 2021, 6:26:19 AM",Morning Ride,Ride,,11795,75.11,,false,,activities/5144530185.fit.gz,,,11795.0,11711.0,75112.1015625,15.699999809265137,6.413807392120361,1239.0,1252.0,167.39999389648438,503.20001220703125,49.599998474121094,-0.015177315101027489,,,,,,,,154.32835388183594,1379.0,,4.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4863114219,"Feb 28, 2021, 5:53:14 AM",Morning Ride,Ride,,10097,70.69,,false,,activities/5187446017.fit.gz,,,10097.0,10038.0,70698.296875,14.600000381469727,7.043066501617432,800.0,820.0,148.1999969482422,381.0,28.600000381469727,-0.021499808877706528,,,,,,,,163.18585205078125,1177.0,,6.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4904308047,"Mar 7, 2021, 5:50:27 AM",Morning Ride,Ride,,11513,80.54,,false,,activities/5231490006.fit.gz,,,11513.0,11433.0,80544.0,14.100000381469727,7.044869899749756,627.0,621.0,229.60000610351562,387.20001220703125,29.100000381469727,0.005959475412964821,,,,,,,,140.5546112060547,1390.0,,3.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4937565704,"Mar 13, 2021, 5:48:04 AM",Morning Ride,Ride,,11288,71.52,,false,,activities/5266602686.fit.gz,,,11288.0,11243.0,71525.0,16.299999237060547,6.361736297607422,1185.0,1194.0,176.0,513.2000122070312,31.399999618530273,-0.011464523151516914,,,,,,,,155.4076385498047,1324.0,,2.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4982523573,"Mar 21, 2021, 5:43:00 AM",Morning Ride,Ride,,13553,90.97,,false,,activities/5313751782.fit.gz,,,13553.0,13284.0,90971.5,15.0,6.848200798034668,804.0,803.0,167.0,380.0,32.0,0.006375622935593128,,,,,,,,142.83197021484375,1582.0,,0.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5023311325,"Mar 28, 2021, 5:06:36 AM",Morning Ride,Ride,,11418,72.61,,false,,activities/5356545856.fit.gz,,,11418.0,11338.0,72615.1015625,15.800000190734863,6.404577732086182,1074.0,1094.0,154.0,461.0,40.0,-0.02616535685956478,,,,,,,,147.89874267578125,1308.0,,6.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5065484199,"Apr 4, 2021, 4:50:29 AM",Morning Ride,Ride,,11748,80.51,,false,,activities/5400784449.fit.gz,,,11748.0,11662.0,80511.703125,14.5,6.903764247894287,635.0,647.0,225.39999389648438,377.3999938964844,40.599998474121094,-0.010433265939354897,,,,,,,,146.36801147460938,1432.0,,7.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5071541265,"Apr 5, 2021, 4:55:24 AM",Morning Ride,Ride,,8018,53.12,,false,,activities/5407140683.fit.gz,,,8018.0,8000.0,53126.69921875,15.300000190734863,6.640837669372559,398.0,386.0,225.60000610351562,390.0,24.799999237060547,0.02221105434000492,,,,,,,,128.48974609375,949.0,,2.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
